-0.54522	-1.2339	2.9284	1.0264	0.72632	-2.4624	-1.8744	3.4658	1.9943	-1.518	-3.9309	-2.4317	-1.2315	3.1215	3.8093	-0.60833	-2.0624	0.43668	-3.3883	2.9705	-1.43	-0.86085	2.7627	2.8994	-0.27159
-1.7641	-0.86613	3.3686	2.3128	1.4505	-2.2927	-2.1195	4.7108	3.5771	-1.9595	-5.0752	-4.1111	-1.6023	3.603	5.3027	1.1192	-1.5683	1.3901	-4.5649	4.1426	-0.96652	-0.18493	3.9087	3.7955	-1.8968
-2.5742	-0.4838	3.995	3.6543	2.7312	-2.3135	-2.0893	5.7349	4.7958	-2.226	-6.8828	-5.7352	-1.6089	3.8612	6.4774	2.4924	-0.95512	2.6911	-5.844	5.0055	-0.18942	0.70362	4.976	4.4913	-3.2676
-3.1359	-0.07375	4.5993	4.6872	3.6047	-2.2797	-1.9723	6.6758	5.7121	-2.1154	-8.4153	-7.368	-1.7845	3.8779	7.7763	4.2532	-0.26061	4.1345	-7.6328	5.6135	0.35474	1.2047	5.6882	5.2526	-4.8061
-4.076	0.23976	5.1771	5.6492	4.3736	-1.8973	-1.6814	7.9638	6.7934	-1.836	-9.5745	-8.7816	-2.3671	3.7339	8.9946	5.6975	0.44881	5.4298	-8.9151	6.1587	0.89243	1.8935	6.3513	5.753	-6.4707
-2.3967	1.0467	0.10736	-2.8257	2.5681	2.461	-2.4069	-0.47312	0.66352	-0.75168	-1.5581	1.7236	2.934	0.2334	1.7382	-2.2841	-1.1846	-1.8083	1.4524	2.1952	-0.006862	1.0641	-0.43902	-1.7237	-1.2664
-3.3383	1.6605	0.39225	-1.9705	3.3612	2.8917	-2.5694	0.97092	1.5596	-0.56636	-2.9767	0.15741	2.6474	0.47423	3.0143	-0.49916	-0.0069096	-0.57913	0.50177	2.9196	0.92641	1.6898	0.37562	-0.86532	-2.7133
-4.3945	2.1823	0.93759	-1.1322	3.7048	2.874	-3.2405	2.1821	2.3659	-0.32968	-4.5428	-1.1954	2.7029	1.0032	3.9956	1.3771	1.144	0.83615	-0.45395	3.2993	1.5834	2.2606	1.32	0.056003	-4.3023
-5.072	2.6093	1.6316	-0.0033944	4.0492	2.5672	-3.7437	3.4419	2.9989	0.14126	-5.7487	-2.7152	2.8297	1.4228	5.0105	2.8495	2.1806	2.2367	-1.6215	3.3261	2.5505	3.1201	2.0072	1.0936	-5.7877
-5.6516	3.2386	2.2828	1.2434	4.8069	2.5791	-3.7112	4.7659	3.6728	0.83736	-7.1571	-4.1885	2.8115	1.6272	6.2247	4.3605	3.1109	3.3042	-3.1261	3.5459	3.3011	3.6263	2.7484	2.3213	-7.2694
-6.8152	3.597	2.9299	2.4338	5.4388	2.9389	-3.4275	6.2026	4.5644	1.575	-8.9966	-5.2872	2.4958	1.7232	7.3296	5.5374	3.9252	4.1904	-3.9981	3.9773	3.9291	4.1629	3.7049	3.0956	-8.9826
3.1072	2.0091	-1.1729	2.7411	1.2695	2.2736	-2.4452	-1.6894	-0.15578	2.6251	0.6334	-1.543	-0.35661	-2.1095	0.55948	0.15203	1.5454	-2.2307	1.8686	-2.1117	-1.7649	-3.0192	1.6004	-0.53576	-0.61943
2.0178	2.5956	-0.78169	3.579	2.312	2.7147	-2.4481	-0.19546	1.2128	3.009	-1.2413	-3.3474	-0.33642	-2.7051	1.7762	1.5268	1.9046	-1.1769	0.39245	-1.5706	-0.87974	-1.6074	2.675	0.049748	-2.2211
1.3813	3.4228	-0.69375	4.3241	3.2451	3.1072	-2.7866	1.498	2.4769	3.3778	-2.7	-4.7354	-0.68482	-3.13	2.765	3.2222	2.3082	-0.2963	-1.1277	-0.99344	0.23934	-0.29595	3.9871	0.99012	-3.5862
0.45058	4.0732	-0.96556	5.1703	3.7625	3.1547	-3.3494	3.1608	3.3452	3.7275	-4.2503	-6.6231	-1.3327	-3.2288	3.7693	4.9913	2.8941	0.48135	-2.4596	-0.27868	1.2343	0.88193	4.9844	1.6774	-5.2056
-0.69825	4.5698	-1.2271	5.8379	4.6478	3.0502	-3.6223	4.5322	4.283	3.9979	-6.0825	-8.1596	-1.6463	-3.0284	5.1849	6.7738	3.6243	1.4063	-3.8009	0.73675	2.1696	1.9201	6.1196	2.3644	-6.6906
-1.5559	5.0254	-1.2257	6.2572	5.2754	2.9692	-3.6981	5.6706	5.1378	4.1865	-7.7517	-9.8953	-1.6245	-2.7022	6.4221	8.4414	4.4098	2.5971	-4.8863	1.9483	3.2657	3.3537	7.0347	3.0813	-8.2245
1.9547	-2.9208	1.1729	-1.5453	-1.1927	-0.10072	2.058	-0.40646	-1.1585	1.2875	0.24082	-2.315	1.6403	-0.55529	1.6303	-2.1301	1.0287	-2.5209	1.706	-2.9985	-1.3334	1.293	1.9606	1.3891	2.0405
1.0815	-2.623	1.1608	-0.1669	-0.31347	0.26239	1.5732	1.1089	0.22028	0.90543	-0.86803	-4.1791	1.321	-0.37859	2.8593	-0.23515	1.2512	-1.5549	0.2306	-2.2204	-0.37836	2.2251	2.65	1.9402	0.44673
0.18969	-1.5516	1.3086	1.0072	0.25051	0.36241	1.1357	1.9595	1.2092	0.78949	-2.0866	-5.7249	0.93538	-0.24449	4.1596	1.4374	1.6073	-0.24784	-0.93197	-1.2189	0.96209	2.632	3.5532	2.0551	-0.55019
-0.75962	-0.78053	1.5069	1.8002	0.45551	0.35631	0.83612	3.0136	1.8386	0.88724	-3.4867	-7.4315	0.33063	-0.30647	5.7468	3.1933	2.0843	1.0097	-1.8509	0.0016871	1.914	3.1701	4.4171	2.3702	-2.2405
-1.5685	-0.31817	1.6862	2.6109	0.97101	0.5594	0.86827	4.2585	2.5705	1.05	-4.9827	-9.1936	0.19843	-0.44484	7.1605	4.4848	2.7158	1.9688	-3.2664	0.98482	3.0447	3.8327	5.5752	3.1596	-3.8273
-2.5853	0.59611	1.8496	3.456	1.658	0.8632	0.8774	5.4378	3.5365	1.2251	-5.9122	-10.69	0.50976	-0.44687	8.828	6.1081	3.4345	2.7056	-4.9727	1.755	3.7804	4.2599	7.0855	3.7784	-4.798
2.4425	-0.98159	-0.17082	1.0864	-2.448	-2.2781	2.1287	-0.66599	2.075	-3.0048	2.9803	-2.4736	1.3555	2.8666	2.1101	-0.64041	1.7686	-0.17883	-1.0907	-1.643	-2.0831	-2.2579	0.20378	-3.0953	-2.6893
1.472	-0.56513	0.2763	2.2879	-2.0749	-2.503	1.8459	0.78958	2.946	-3.024	1.5086	-3.9239	1.685	2.6048	3.2972	0.80217	2.3996	0.81651	-2.4844	-0.71094	-1.7112	-1.5506	1.5732	-2.2694	-4.1519
0.66433	0.44908	0.89114	3.342	-1.3394	-3.0064	1.5003	2.5683	3.6353	-3.1571	0.088311	-5.1946	1.5206	2.1566	4.4641	2.1806	3.0715	1.7052	-4.0751	0.32678	-1.0827	-0.59541	2.7515	-1.7315	-5.4889
-0.33232	1.1932	1.5998	4.5816	-0.18436	-3.2522	1.266	3.9111	4.5775	-3.278	-1.0484	-6.6897	0.6111	1.657	5.8302	3.5094	3.7967	2.4861	-5.3011	1.2538	-0.28168	0.3535	4.0128	-1.0244	-7.2771
-1.3619	1.4763	2.1188	5.8218	0.58991	-3.1619	0.94609	5.379	5.7085	-3.3823	-2.6647	-7.9866	-0.017684	1.3132	6.9179	5.2023	4.7084	3.237	-6.5405	1.8748	0.209	0.9825	5.0736	-0.49259	-8.441
-2.1223	1.9636	2.2729	6.9766	1.5524	-3.0561	0.60893	6.5962	6.7568	-3.5775	-4.1788	-9.2425	0.036664	1.1863	8.0782	7.0493	5.781	4.0356	-8.0463	2.3392	0.88522	1.8754	6.246	0.12575	-9.8612
2.2107	0.64703	-0.65453	1.426	-2.9384	0.24114	0.20536	-2.669	3.046	-2.9411	1.0802	-0.57397	-0.90739	-1.5258	-1.2959	-1.4134	-1.5843	-1.2321	1.5322	-1.7344	0.066042	0.72317	-1.4996	2.5784	-2.6592
1.2715	1.1428	-0.6708	2.779	-2.1436	0.10311	-0.5047	-1.5466	4.4883	-2.623	-0.6689	-1.8517	-1.1762	-1.3421	0.10179	0.46274	-1.057	0.10784	-0.15358	-0.34445	0.91695	1.7417	-0.45623	3.243	-4.2574
-0.042454	1.4254	-0.4056	4.3089	-1.0846	0.19094	-0.55276	-0.29049	5.8393	-2.0878	-1.7004	-3.3101	-1.4651	-1.0309	1.3128	1.9149	-0.33895	1.1101	-1.2819	0.70303	2.1	3.1518	0.27808	3.7488	-5.4781
-0.66397	1.868	0.075044	5.8756	-0.18652	0.26112	-0.35491	0.6417	6.7765	-1.3363	-2.7946	-4.6834	-1.8498	-0.91487	2.3998	3.857	0.46979	2.0424	-2.4166	1.5841	3.1058	4.2377	1.1613	4.0655	-7.2699
-1.2673	2.9253	0.61386	6.9591	0.19734	0.2952	-0.29708	1.7807	7.5792	-0.62621	-4.4068	-6.2067	-2.2803	-1.0903	3.6782	5.4497	1.2948	3.0541	-3.7134	2.5305	4.0912	5.6117	2.2989	4.8488	-8.5548
-2.4596	3.5565	1.1472	7.9687	0.76349	0.29527	-0.49832	3.0208	8.7094	-0.10128	-5.5388	-7.4981	-2.3335	-1.5194	4.8289	7.3161	2.1367	4.187	-4.9468	3.6884	5.3011	6.7011	3.2663	5.7592	-10.194
-0.03363	-2.9576	0.2128	-0.82629	-2.0227	-1.6141	0.43495	-2.724	-1.8728	2.1292	1.4067	1.6449	-1.111	1.3761	-1.8051	-1.2866	-1.1547	-1.9222	-1.4453	-2.7503	-0.49857	2.1839	-0.93465	2.6713	1.0583
-1.1686	-2.0795	-0.13562	-0.070188	-1.0637	-1.0974	-0.26429	-1.2374	-0.62352	1.807	-0.39809	-0.067948	-1.1558	0.82757	-0.4456	0.37654	-0.76892	-0.62048	-2.2291	-1.5917	0.40689	3.1485	0.45311	3.419	-0.52472
-1.7382	-1.3701	0.00048466	0.55421	-0.42507	-0.79302	-0.74805	0.13768	0.28448	1.2116	-1.6939	-1.6857	-1.0997	-0.054716	0.66176	1.8504	-0.13421	0.35557	-2.7582	-0.52192	0.9222	4.599	1.4879	4.3957	-1.9803
-2.4882	-1.0654	0.31776	1.2551	0.0080719	-0.68466	-0.73518	1.5769	1.0435	0.76087	-2.9018	-3.371	-1.359	-0.76114	1.8935	3.6761	0.59642	1.1499	-3.6225	0.24059	1.6173	5.7073	2.584	5.021	-3.3347
-3.6637	-0.48586	0.66479	2.0821	0.77572	-0.51843	-0.4858	2.7202	2.0795	0.61567	-4.874	-4.9935	-1.8342	-1.144	3.0757	5.4381	1.3981	1.8562	-4.8415	0.90306	2.2408	6.9612	3.6298	5.7334	-5.0394
-4.7329	0.14752	0.91087	2.7836	1.3734	-0.36952	-0.31536	3.6614	3.1168	0.60946	-6.1665	-6.38	-2.1146	-1.1843	3.9266	7.3717	2.2187	2.4355	-6.1639	1.5412	2.6684	7.7965	5.1721	6.6163	-6.2799
0.40894	-2.0671	-0.063041	2.7963	1.1342	2.3109	2.9755	-0.42453	1.7963	0.61477	0.97	-2.755	-0.90279	-0.24329	-1.0128	-2.8916	-0.62315	2.1634	-0.27337	1.8917	-0.76877	0.36687	-0.60962	1.5132	1.832
-0.35281	-1.0227	0.4051	3.4267	1.6042	2.2756	2.2836	1.0401	2.1299	0.7941	-0.29918	-4.3975	-0.77952	-0.48631	0.5092	-0.96254	0.079686	3.4992	-1.3776	2.8467	0.53483	1.7036	0.83163	2.297	0.50955
-1.0167	-0.47482	1.0542	4.2156	2.0704	2.2031	1.7895	2.3493	2.6191	0.94412	-1.5089	-5.7482	-0.59075	-0.65253	1.8441	0.71927	0.95813	4.8688	-2.433	3.553	1.7942	2.4803	1.8647	2.5418	-0.77157
-2.246	-0.27287	1.7392	4.8973	3.2143	2.2489	1.8618	3.7007	3.5258	1.0898	-3.0447	-7.4539	-1.055	-0.89049	3.3834	2.6298	1.8711	6.3788	-3.4402	4.3491	2.8044	3.3113	2.9257	2.9427	-2.6682
-3.2178	0.24533	2.3783	5.4153	4.124	2.3102	2.032	4.7956	4.411	1.2901	-4.381	-9.221	-1.8825	-1.2577	4.641	3.9755	2.8378	7.7245	-4.6146	5.2347	3.888	4.1597	3.687	3.6339	-3.6967
-3.7692	0.96924	2.954	6.0654	4.8242	2.3161	1.7326	6.2894	5.1236	1.5613	-5.6473	-10.652	-2.1187	-1.7043	5.852	5.4676	3.808	8.802	-5.5166	6.2679	4.5818	4.744	4.5415	4.1484	-5.1421
0.95803	3.0513	3.0321	-0.32859	3.0166	2.1722	-2.9162	-0.47873	2.8765	1.9408	-1.2591	-1.7208	-2.0184	-0.70867	-1.5984	-0.01311	-0.58207	1.8517	0.39927	0.8555	-2.3253	-0.4846	-0.5504	-1.6676	-1.0361
-0.08975	4.1529	3.2255	0.70239	3.9457	2.4494	-3.1222	1.0247	4.4052	2.0796	-2.7599	-2.7397	-2.2221	-0.98368	-0.076486	1.4013	-0.37288	3.1944	-1.0669	2.2611	-1.4384	-0.0036266	0.46573	-1.1652	-2.0163
-1.0048	4.5899	3.3647	1.5557	4.6463	2.7008	-3.4717	2.3988	5.8013	2.3416	-4.0224	-4.4575	-2.668	-1.3936	1.192	3.0906	-0.11712	4.1485	-2.8047	3.5333	-0.54433	0.8264	1.8935	-0.64031	-3.6402
-2.0057	4.7784	3.3523	2.6619	5.1716	2.7479	-3.7163	3.7507	6.6499	2.7162	-5.2864	-5.6004	-3.2575	-1.8796	2.7368	4.3113	0.27746	4.8859	-4.0068	4.4392	0.55177	1.6284	2.9996	0.20269	-5.1793
-2.7659	5.3829	3.2879	3.7776	5.6754	2.7963	-4.0398	4.8494	7.5951	3.0971	-6.8667	-6.8566	-3.4078	-2.3361	4.3732	5.9231	0.75038	5.7246	-5.1624	5.2983	1.2831	2.2751	4.0304	0.89099	-6.5556
-3.5726	5.9035	3.2495	4.5664	6.0478	2.8619	-4.6928	6.1842	8.696	3.36	-8.284	-8.4939	-3.1397	-2.7395	5.8643	7.6064	1.3102	6.8929	-6.4157	6.4077	2.1909	3.2145	4.9839	1.6631	-8.1863
0.66987	0.00083653	2.0022	-1.6462	-0.86973	-0.24385	1.519	1.03	-2.4783	-2.5176	1.0099	1.1369	1.0509	-0.23689	2.8005	0.80414	-2.9901	-3.0311	-2.8061	1.6887	0.5619	-0.53019	1.9923	2.009	-0.3487
-0.11511	0.586	2.4353	-0.57419	-0.012334	-0.1057	1.4614	2.6852	-1.5256	-2.1634	-0.33847	-0.35256	0.55071	-0.084725	3.9039	2.2621	-2.475	-2.3012	-4.2759	2.1708	1.3363	0.74404	3.0933	2.1644	-1.7136
-1.2615	1.0945	2.9848	0.32843	0.61145	-0.14207	1.7656	4.4222	-0.66802	-1.7502	-2.3223	-1.6924	-0.22365	-0.18341	5.1634	3.6535	-1.8682	-1.4799	-5.9623	2.6057	2.1116	1.8831	4.2039	2.7534	-3.3631
-2.2537	1.3469	3.6568	1.2255	1.4189	-0.011143	1.7123	5.8267	-0.076917	-1.3735	-3.9117	-3.1367	-0.53977	-0.39576	6.2056	4.9073	-1.1209	-0.43404	-7.2817	3.0215	3.1915	3.2794	4.937	3.5926	-4.8824
-3.0724	1.4633	4.4383	2.2918	2.0959	0.2247	1.1767	6.8226	0.58995	-1.1208	-5.3488	-4.4866	-0.27912	-0.48046	7.4322	6.1913	-0.30277	0.76548	-7.9972	3.342	3.9848	4.263	5.8111	4.2844	-6.3459
-4.0992	1.7881	5.2795	3.2022	2.9749	0.35789	0.73688	8.1388	1.4553	-0.93009	-7.2114	-6.1474	-0.090721	-0.30857	8.7604	7.3446	0.55174	1.7193	-8.7671	3.6954	5.0362	5.488	6.5269	5.2786	-7.9857
3.0231	0.40466	2.7539	-1.2305	2.1717	0.052559	3.0292	-1.0566	-0.51386	2.2499	-0.10042	3.0889	0.69887	-1.1961	1.3545	-2.1245	-1.8218	-2.1163	-1.1314	0.78095	-2.7488	-1.8532	0.94786	-1.6559	-2.0855
1.9355	0.69729	2.7495	-0.14503	3.0082	0.047438	2.8842	0.37326	0.29603	2.3116	-1.7958	1.6558	0.83978	-0.92946	2.8678	-0.62929	-0.90868	-1.107	-1.9202	1.5774	-1.7061	-0.93708	2.2564	-1.0399	-2.9765
1.18	1.3737	2.6731	1.2283	3.4683	0.2955	2.2535	1.9325	1.0144	2.1263	-3.7184	0.06532	0.89109	-0.42706	4.2108	0.87489	0.049328	0.27419	-3.0053	2.0806	-0.37078	0.34565	3.4245	-0.10302	-4.7982
0.35859	1.726	2.532	2.3095	4.1217	0.6578	1.7447	2.8945	1.4316	1.9734	-5.2633	-1.3848	0.44394	0.017378	5.8437	2.4714	0.96315	1.8235	-4.7805	2.2746	0.59548	1.3104	4.2258	0.5964	-6.0561
-0.64936	1.6876	2.3519	3.2198	5.2051	0.80472	1.5779	3.831	1.7912	1.9688	-6.4525	-3.0816	-0.050805	0.10357	7.415	3.6536	1.713	2.821	-6.0669	2.5177	1.624	2.3783	5.5053	1.3971	-7.3906
-1.5013	1.9476	2.1463	4.1661	5.8165	0.99666	1.7034	5.1732	2.5183	1.9787	-8.2371	-4.6109	-0.31063	-0.0048635	9.0489	5.1476	2.3527	3.5673	-7.2591	2.8787	2.5423	2.9959	7.0014	2.1715	-9.1957
-1.5002	-1.4917	1.548	-2.3576	-0.27354	0.56638	2.1503	2.3012	1.3634	2.1789	-2.2703	-2.2972	-1.4856	-1.5251	-2.2957	2.2829	0.514	2.7701	-0.015649	1.3368	-2.7532	-2.8557	2.7016	-3.1006	-0.6971
-2.5355	-1.012	1.712	-1.3385	0.083383	0.9176	1.9303	3.5544	2.3885	2.1796	-3.9496	-3.5435	-1.8967	-1.614	-1.3977	3.9165	1.2914	3.744	-1.4633	2.4821	-2.2263	-2.2863	3.6213	-2.4943	-2.5787
-3.567	-1.0137	2.0774	-0.31925	0.8247	1.302	2.1265	4.4705	3.5369	2.1212	-5.0174	-4.6442	-2.0813	-1.8851	-0.6197	5.3079	2.2117	4.8257	-2.8016	3.5912	-1.7636	-1.7854	4.3766	-1.9077	-3.5347
-4.3556	-0.77983	2.469	1.0219	1.8669	1.4459	2.2044	5.4258	4.3856	2.087	-6.0523	-6.314	-2.1565	-2.1896	0.41706	6.9614	3.3191	6.0216	-4.1394	4.6799	-0.91453	-0.85245	5.5373	-0.91992	-5.0705
-5.378	-0.13622	2.6912	2.2605	2.5433	1.285	1.7351	7.0109	5.1877	2.2195	-7.5521	-7.519	-2.3279	-2.4018	1.4639	8.3935	4.4525	7.3726	-5.5835	5.8875	-0.19418	-0.0094372	6.7946	-0.0088147	-6.6578
-6.3207	0.16337	2.6401	3.2979	3.4176	1.2913	1.0395	8.1597	6.0491	2.4627	-8.8334	-8.9128	-2.7731	-2.5186	2.3853	9.9618	5.5193	8.5152	-6.7692	7.0072	0.44513	0.84521	8.1288	0.70299	-7.863
-0.20018	-1.3522	2.2173	-0.27538	-1.8706	2.098	-3.1259	2.2166	-0.19411	1.4459	0.39592	-2.9517	2.3415	-0.38684	1.3517	-2.7236	2.7771	1.7802	2.83	-0.79547	0.44569	-3.0183	-0.092858	-1.8903	-0.85064
-1.1126	-0.78957	2.1295	0.67692	-0.8722	2.3278	-3.2416	3.2142	0.82959	1.5024	-1.2462	-4.6434	2.0537	-0.53973	2.7323	-1.2915	3.1743	3.138	1.5657	-0.051796	1.3184	-2.1414	1.1102	-1.3892	-2.4523
-2.023	0.04631	2.275	1.6849	-0.24952	2.6191	-3.3983	4.3137	1.9635	1.6949	-3.0559	-6.1171	1.8607	-0.75834	4.2007	0.19293	3.5004	4.2711	0.7781	0.76575	1.8953	-0.94619	2.321	-0.44505	-3.8028
-3.1477	0.79908	2.7311	2.8421	0.56754	2.7048	-3.7546	5.5434	3.468	2.096	-4.7164	-7.5005	1.3443	-0.95295	5.3927	1.8088	3.852	5.4036	-0.077634	1.6164	2.4794	0.2003	3.1743	0.5054	-5.4945
-4.0254	0.93035	3.2665	3.8013	1.2168	2.6682	-4.2076	6.89	4.6976	2.6113	-6.0644	-9.0289	0.79715	-1.0051	6.8241	3.1369	4.3891	6.8181	-0.8683	2.1922	3.3532	1.3138	3.9179	1.6396	-6.8624
-4.8054	1.0628	3.7865	4.7639	1.9283	2.6686	-4.4098	8.3534	5.7541	3.1138	-7.8956	-10.275	0.76795	-0.83436	8.346	4.6967	5.0388	8.1587	-1.8625	2.56	3.8885	2.6973	4.7773	2.793	-8.5179
-0.85289	0.23512	1.6793	2.4453	-2.995	0.54834	-3.0376	-2.8481	-0.74737	1.1201	0.11464	2.7267	2.8668	1.9833	-0.54365	-2.642	-3.1232	0.26401	0.70018	2.2737	-0.90354	2.1804	-0.30132	1.6087	2.0775
-2.01	1.1241	1.4915	3.5525	-2.6791	0.86926	-3.3795	-1.1516	0.19903	1.4364	-1.0321	1.0829	2.5132	1.6594	0.57967	-1.0266	-2.2454	1.5139	-0.33597	2.6212	0.26934	2.7582	1.1718	2.0686	1.0109
-3.1134	1.5806	1.5276	4.4606	-2.2133	1.2518	-3.6113	0.44359	1.3274	1.5732	-2.5588	-0.5105	2.2591	1.6584	1.9059	0.52693	-1.3384	2.4232	-1.532	2.8191	1.3148	3.2116	2.3686	2.1797	-0.4632
-3.8424	2.4047	1.807	5.2657	-1.7711	1.7243	-3.802	2.1614	2.4128	1.651	-3.9623	-2.4494	2.4218	1.7919	3.083	2.4788	-0.48422	3.0826	-3.3012	3.0736	2.4366	3.8728	3.1887	2.6593	-2.1701
-4.5357	2.9063	2.1994	6.2688	-1.5553	2.2769	-3.8298	3.2246	3.2127	1.7623	-5.0938	-3.8851	2.507	1.9405	4.0338	3.8607	0.20191	3.7403	-4.5189	3.4906	3.4067	4.2155	3.7844	3.2621	-3.5921
-5.5252	2.9396	2.6119	7.4256	-1.0023	2.5491	-3.962	4.1784	4.0194	1.9438	-6.1868	-5.4773	2.2595	1.9453	5.0887	5.4336	0.87257	4.4136	-5.4677	3.9263	4.1141	4.7143	4.6328	3.801	-4.8674
-0.090761	0.40521	-1.6042	2.6661	-0.20455	0.91096	2.7009	-0.95522	-0.90284	1.6216	-2.3051	0.36034	-0.8045	-0.31995	-0.2097	-2.0106	-0.92626	2.0875	-3.0577	0.94545	3.0299	-1.4521	1.0599	-2.513	1.7221
-0.74689	0.98366	-1.0268	4.0502	0.59877	1.3529	1.9618	0.60376	0.15159	1.6062	-3.9118	-1.219	-0.74871	-0.2709	1.0413	-0.53043	-0.25048	3.2026	-4.2823	2.0495	4.3538	-0.49877	2.4392	-1.679	0.058233
-1.6482	1.1842	-0.49834	5.563	0.98298	1.5779	1.4455	1.8362	0.92511	1.3287	-5.6617	-2.7425	-0.66285	-0.32875	2.4232	1.0467	0.48948	4.3099	-5.523	2.751	5.3885	0.15535	3.5534	-0.92424	-1.4201
